12000, 0.992200, 1.000000
12100, 0.991900, 1.000000
12200, 0.992300, 1.000000
12300, 0.992500, 1.000000
12400, 0.991900, 1.000000
12500, 0.992600, 1.000000
12600, 0.992200, 1.000000
12700, 0.992100, 1.000000
12800, 0.993000, 1.000000
12900, 0.992100, 1.000000
13000, 0.992500, 1.000000
13100, 0.992500, 1.000000
13200, 0.992700, 1.000000
13300, 0.992500, 1.000000
13400, 0.992200, 1.000000
13500, 0.992600, 1.000000
13600, 0.993000, 1.000000
13700, 0.992800, 1.000000
13800, 0.992600, 1.000000
13900, 0.992900, 1.000000
14000, 0.992500, 1.000000
14100, 0.992200, 1.000000
14200, 0.992600, 1.000000
14300, 0.992800, 1.000000
14400, 0.992300, 1.000000
14500, 0.992200, 1.000000
14600, 0.992500, 1.000000
14700, 0.992500, 1.000000
14800, 0.992900, 1.000000
14900, 0.991800, 1.000000
15000, 0.992300, 1.000000
15100, 0.992500, 1.000000
15200, 0.992700, 1.000000
15300, 0.992900, 1.000000
15400, 0.992100, 1.000000
15500, 0.992700, 1.000000
15600, 0.992700, 1.000000
15700, 0.992500, 1.000000
15800, 0.992400, 1.000000
15900, 0.992400, 1.000000
16000, 0.992600, 1.000000
16100, 0.991700, 1.000000
16200, 0.992200, 1.000000
16300, 0.992400, 1.000000
16400, 0.992900, 1.000000
16500, 0.992600, 1.000000
16600, 0.992500, 1.000000
16700, 0.992200, 1.000000
16800, 0.992600, 1.000000
16900, 0.992100, 1.000000
17000, 0.992300, 1.000000
17100, 0.992700, 1.000000
17200, 0.993000, 1.000000
17300, 0.992600, 1.000000
17400, 0.992400, 1.000000
17500, 0.992400, 1.000000
17600, 0.992600, 1.000000
17700, 0.993100, 1.000000
17800, 0.993000, 1.000000
17900, 0.992400, 1.000000
18000, 0.992900, 1.000000
18100, 0.992800, 1.000000
18200, 0.993300, 1.000000
18300, 0.992600, 1.000000
18400, 0.992900, 1.000000
18500, 0.992300, 1.000000
18600, 0.992700, 1.000000
18700, 0.992900, 1.000000
18800, 0.992300, 1.000000
18900, 0.992900, 1.000000
19000, 0.992900, 1.000000
19100, 0.992400, 1.000000
19200, 0.992200, 1.000000
19300, 0.992500, 1.000000
19400, 0.991900, 1.000000
19500, 0.992400, 1.000000
19600, 0.992200, 1.000000
19700, 0.992700, 1.000000
19800, 0.991700, 1.000000
19900, 0.992600, 1.000000
